"country","tax","religion","free_election","state_aid","civil_rights","women"
"Sweden","1","1","8","4","10","10"
"Sweden","2","1","10","2","10","10"
"Sweden","9","1","10","10","8","10"
"Sweden","8","1","10","10","10","10"
"Sweden","7","1","10","10","10","10"
"Sweden","6","1","10","6","10","10"
"Sweden","8","2","10","9","10","10"
"Sweden","8","1","10","8","10","10"
"Sweden","6","1","10","10","10","10"
"Sweden","7","1","10","8","10","10"
"Sweden","8","1","10","6","10","10"
"Sweden","2","1","9","5","10","10"
"Sweden","8","3","9","10","8","10"
"Sweden","7","1","10","10","10","10"
"Sweden","9","1","10","6","10","10"
"Sweden","5","1","10","9","10","10"
"Sweden","4","1","10","1","10","10"
"Sweden","8","1","10","6","10","10"
"Sweden","8","4","10","6","10","10"
"Sweden","9","1","9","3","9","10"
"Sweden","3","2","9","6","7","9"
"Sweden","4","2","10","9","9","10"
"Sweden","8","1","10","9","10","9"
"Sweden","10","1","10","10","10","9"
"Sweden","5","1","10","1","10","10"
"Sweden","7","1","10","9","10","10"
"Sweden","3","1","10","8","10","9"
"Sweden","5","1","8","6","7","9"
"Sweden","5","1","10","8","9","9"
"Sweden","7","1","10","5","10","10"
"Sweden","1","1","10","1","10","10"
"Sweden","8","1","10","8","10","10"
"Sweden","8","1","10","10","10","10"
"Sweden","5","2","10","5","10","10"
"Sweden","7","1","10","8","10","9"
"Sweden","5","2","10","5","10","10"
"Sweden","4","1","10","2","10","10"
"Sweden","6","1","10","8","10","10"
"Sweden","7","1","10","10","10","10"
"Sweden","3","1","10","4","10","10"
"Sweden","6","2","10","8","10","10"
"Sweden","8","1","10","8","10","10"
"Sweden","2","1","10","2","10","10"
"Sweden","2","2","10","3","9","9"
"Sweden","7","2","10","7","8","10"
"Sweden","8","1","10","6","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","4","1","10","8","10","10"
"Sweden","1","1","10","1","10","10"
"Sweden","6","1","10","3","9","9"
"Sweden","9","1","10","10","10","10"
"Sweden","7","1","10","10","9","10"
"Sweden","6","1","10","6","10","10"
"Sweden","8","1","10","8","10","10"
"Sweden","2","1","10","10","10","10"
"Sweden","7","1","10","10","10","10"
"Sweden","7","1","10","8","10","10"
"Sweden","10","3","10","9","9","10"
"Sweden","3","1","10","2","9","9"
"Sweden","8","2","9","10","7","9"
"Sweden","3","1","9","2","10","10"
"Sweden","5","1","10","8","10","10"
"Sweden","2","1","8","4","9","10"
"Sweden","6","1","10","10","10","10"
"Sweden","10","1","10","8","10","10"
"Sweden","5","2","8","8","7","9"
"Sweden","10","1","10","10","10","10"
"Sweden","7","1","10","5","10","10"
"Sweden","6","1","10","8","9","10"
"Sweden","6","1","10","3","10","10"
"Sweden","9","2","9","8","9","10"
"Sweden","5","3","8","7","8","9"
"Sweden","2","1","10","10","10","10"
"Sweden","7","1","10","7","10","10"
"Sweden","8","1","10","8","10","10"
"Sweden","9","1","10","3","10","10"
"Sweden","3","1","10","1","10","10"
"Sweden","8","2","10","9","10","10"
"Sweden","10","1","8","10","10","10"
"Sweden","1","1","10","1","10","10"
"Sweden","4","1","10","4","10","9"
"Sweden","7","1","10","9","10","10"
"Sweden","8","2","10","9","10","10"
"Sweden","7","1","10","1","10","10"
"Sweden","4","1","10","3","10","10"
"Sweden","2","1","10","3","10","10"
"Sweden","2","2","10","3","7","10"
"Sweden","5","2","10","10","10","10"
"Sweden","1","1","10","9","10","9"
"Sweden","2","1","10","2","10","10"
"Sweden","2","1","10","2","10","10"
"Sweden","7","4","8","8","8","9"
"Sweden","4","1","10","6","8","10"
"Sweden","3","1","10","2","10","10"
"Sweden","5","1","10","1","10","10"
"Sweden","9","1","10","9","10","10"
"Sweden","4","2","10","10","10","10"
"Sweden","7","3","8","6","7","10"
"Sweden","7","1","10","7","10","10"
"Sweden","5","4","10","6","10","10"
"Sweden","9","1","10","7","10","10"
"Sweden","8","1","10","10","10","10"
"Sweden","2","2","10","7","9","10"
"Sweden","10","1","10","10","10","10"
"Sweden","9","1","10","9","10","10"
"Sweden","9","1","10","10","10","10"
"Sweden","5","4","10","5","10","9"
"Sweden","9","1","10","9","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","1","1","10","5","8","10"
"Sweden","7","1","10","4","10","10"
"Sweden","7","1","10","7","10","10"
"Sweden","7","1","10","2","10","9"
"Sweden","8","4","10","8","10","10"
"Sweden","7","1","10","8","9","9"
"Sweden","4","1","10","2","10","10"
"Sweden","3","1","10","5","10","10"
"Sweden","3","1","9","9","9","9"
"Sweden","8","1","10","2","10","10"
"Sweden","7","1","10","8","8","10"
"Sweden","10","1","10","8","9","10"
"Sweden","4","1","8","10","10","10"
"Sweden","10","1","10","9","10","10"
"Sweden","5","1","10","5","10","10"
"Sweden","7","1","10","8","10","10"
"Sweden","9","1","10","10","10","10"
"Sweden","5","1","10","10","10","10"
"Sweden","6","1","10","6","10","10"
"Sweden","3","3","9","6","7","9"
"Sweden","7","3","10","10","10","10"
"Sweden","7","4","9","9","9","9"
"Sweden","9","1","10","10","10","10"
"Sweden","8","3","10","10","9","10"
"Sweden","6","2","9","7","9","10"
"Sweden","8","1","10","9","10","10"
"Sweden","7","4","8","9","7","10"
"Sweden","5","1","10","7","10","10"
"Sweden","3","2","9","5","9","9"
"Sweden","5","1","10","5","10","10"
"Sweden","5","4","8","10","8","10"
"Sweden","10","3","10","6","10","10"
"Sweden","8","1","10","5","10","10"
"Sweden","1","1","10","1","8","10"
"Sweden","9","2","10","8","9","10"
"Sweden","7","4","10","10","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","2","1","10","2","10","10"
"Sweden","1","1","10","1","7","9"
"Sweden","5","4","10","3","7","9"
"Sweden","6","2","10","8","9","10"
"Sweden","9","1","10","8","10","10"
"Sweden","1","1","10","1","10","10"
"Sweden","10","1","10","8","10","10"
"Sweden","3","2","9","8","9","10"
"Sweden","5","1","10","10","10","10"
"Sweden","8","1","10","7","10","10"
"Sweden","7","1","10","3","10","10"
"Sweden","3","2","10","3","10","10"
"Sweden","9","1","10","9","10","10"
"Sweden","2","1","10","4","10","10"
"Sweden","1","1","10","7","10","10"
"Sweden","7","4","10","8","10","10"
"Sweden","1","1","10","5","10","10"
"Sweden","7","3","10","10","10","10"
"Sweden","3","1","10","8","10","10"
"Sweden","9","2","9","8","9","9"
"Sweden","7","2","10","4","10","10"
"Sweden","8","1","8","10","10","10"
"Sweden","10","4","10","10","10","10"
"Sweden","10","1","10","7","10","10"
"Sweden","8","1","9","9","10","9"
"Sweden","8","1","9","4","8","10"
"Sweden","9","4","10","10","10","10"
"Sweden","6","2","10","2","10","10"
"Sweden","5","3","10","8","10","10"
"Sweden","7","1","8","9","10","10"
"Sweden","6","1","10","7","10","10"
"Sweden","7","4","10","8","10","10"
"Sweden","8","3","9","8","9","9"
"Sweden","6","1","10","7","8","10"
"Sweden","7","1","10","6","10","10"
"Sweden","8","1","10","9","10","10"
"Sweden","5","1","9","7","10","10"
"Sweden","4","1","9","9","9","10"
"Sweden","10","1","10","10","10","10"
"Sweden","5","4","10","10","10","10"
"Sweden","7","1","10","6","9","10"
"Sweden","9","2","10","10","10","10"
"Sweden","9","1","9","8","10","10"
"Sweden","6","3","8","8","8","9"
"Sweden","10","1","10","10","10","10"
"Sweden","9","1","10","10","10","10"
"Sweden","10","2","10","9","10","10"
"Sweden","5","2","8","9","9","10"
"Sweden","5","1","10","10","10","10"
"Sweden","7","2","9","8","8","9"
"Sweden","3","1","9","5","10","9"
"Sweden","9","1","10","10","10","10"
"Sweden","8","1","10","9","10","10"
"Sweden","3","1","10","7","10","10"
"Sweden","7","1","10","7","10","10"
"Sweden","9","2","10","9","10","10"
"Sweden","10","1","10","8","10","10"
"Sweden","8","1","9","9","10","10"
"Sweden","5","1","10","8","10","9"
"Sweden","8","1","10","8","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","8","1","10","8","8","10"
"Sweden","4","1","10","3","7","10"
"Sweden","7","1","10","10","10","10"
"Sweden","7","1","10","7","10","10"
"Sweden","2","1","9","6","8","10"
"Sweden","10","2","10","8","10","10"
"Sweden","9","1","10","9","10","10"
"Sweden","3","1","10","10","10","10"
"Sweden","5","3","8","9","7","10"
"Sweden","2","2","8","8","10","10"
"Sweden","8","1","10","8","10","10"
"Sweden","10","1","10","5","10","10"
"Sweden","6","1","10","10","8","10"
"Sweden","7","1","10","8","10","10"
"Sweden","8","1","10","10","10","10"
"Sweden","2","1","8","1","9","10"
"Sweden","6","4","8","10","8","10"
"Sweden","9","2","10","9","10","10"
"Sweden","6","3","10","10","9","10"
"Sweden","3","1","10","5","10","10"
"Sweden","10","1","10","9","10","10"
"Sweden","6","1","9","8","8","9"
"Sweden","2","2","10","2","9","10"
"Sweden","4","1","10","4","10","10"
"Sweden","2","1","10","10","10","10"
"Sweden","1","1","10","1","10","10"
"Sweden","2","1","10","3","10","9"
"Sweden","8","1","10","8","10","9"
"Sweden","6","4","10","7","7","10"
"Sweden","1","1","10","1","7","9"
"Sweden","8","2","10","7","10","10"
"Sweden","8","1","10","7","10","10"
"Sweden","8","1","10","5","10","10"
"Sweden","7","1","10","8","8","10"
"Sweden","2","1","10","2","10","10"
"Sweden","8","4","8","4","8","9"
"Sweden","4","1","10","3","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","6","1","9","8","10","10"
"Sweden","6","1","10","6","10","10"
"Sweden","1","1","10","10","10","10"
"Sweden","5","4","8","4","7","10"
"Sweden","8","2","10","4","10","10"
"Sweden","5","1","9","2","8","10"
"Sweden","9","1","10","8","7","10"
"Sweden","10","1","10","10","10","10"
"Sweden","5","1","10","8","10","10"
"Sweden","8","3","8","9","9","10"
"Sweden","6","4","8","6","7","10"
"Sweden","3","1","10","2","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","8","4","9","7","9","10"
"Sweden","7","1","10","8","10","10"
"Sweden","8","1","9","7","8","9"
"Sweden","7","1","10","7","9","10"
"Sweden","10","1","10","6","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","6","3","10","6","10","10"
"Sweden","4","4","8","8","7","9"
"Sweden","10","1","8","10","10","10"
"Sweden","9","1","10","9","10","10"
"Sweden","7","1","8","7","8","9"
"Sweden","6","1","10","5","10","10"
"Sweden","7","1","10","8","9","10"
"Sweden","8","2","9","8","8","9"
"Sweden","8","2","9","7","10","10"
"Sweden","10","1","10","7","10","10"
"Sweden","2","1","10","6","10","10"
"Sweden","2","1","9","5","7","9"
"Sweden","3","3","9","3","7","10"
"Sweden","8","1","9","7","10","9"
"Sweden","8","1","10","10","8","10"
"Sweden","4","1","10","9","10","10"
"Sweden","6","1","10","10","10","10"
"Sweden","9","1","8","8","10","10"
"Sweden","10","4","10","10","10","10"
"Sweden","2","1","10","7","10","10"
"Sweden","8","1","10","8","10","10"
"Sweden","1","1","10","1","10","10"
"Sweden","7","2","10","10","10","10"
"Sweden","8","1","8","5","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","7","4","8","7","7","9"
"Sweden","8","1","10","10","10","10"
"Sweden","9","1","8","9","9","10"
"Sweden","8","1","10","10","10","10"
"Sweden","3","1","10","4","8","10"
"Sweden","4","3","10","7","10","10"
"Sweden","5","2","9","9","7","10"
"Sweden","8","4","10","9","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","7","1","10","8","10","10"
"Sweden","8","2","10","10","10","10"
"Sweden","8","2","8","8","8","9"
"Sweden","9","1","9","9","9","9"
"Sweden","6","4","10","9","10","9"
"Sweden","8","1","10","10","10","10"
"Sweden","4","1","10","3","10","10"
"Sweden","7","1","10","4","10","10"
"Sweden","1","1","10","10","10","9"
"Sweden","10","2","10","9","10","10"
"Sweden","8","1","10","2","10","10"
"Sweden","5","1","10","2","9","10"
"Sweden","7","3","10","7","9","9"
"Sweden","4","1","10","7","8","10"
"Sweden","9","1","10","10","7","10"
"Sweden","7","2","10","9","9","10"
"Sweden","1","1","9","6","10","9"
"Sweden","8","1","10","2","10","9"
"Sweden","7","1","10","5","9","9"
"Sweden","5","1","10","10","10","10"
"Sweden","10","4","10","8","9","10"
"Sweden","7","4","9","8","7","10"
"Sweden","1","1","10","7","10","10"
"Sweden","4","2","10","8","10","10"
"Sweden","4","1","10","3","10","10"
"Sweden","7","3","10","2","10","10"
"Sweden","7","1","10","8","10","10"
"Sweden","8","1","10","10","9","10"
"Sweden","5","3","8","6","7","9"
"Sweden","7","1","10","4","10","10"
"Sweden","8","1","10","9","10","10"
"Sweden","3","3","9","7","8","10"
"Sweden","5","2","10","10","9","10"
"Sweden","7","1","10","7","8","10"
"Sweden","8","1","10","9","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","8","2","8","10","9","10"
"Sweden","9","3","10","10","8","10"
"Sweden","2","4","10","10","10","10"
"Sweden","7","4","9","7","7","10"
"Sweden","7","4","10","5","9","10"
"Sweden","8","4","10","9","9","10"
"Sweden","4","1","10","5","8","10"
"Sweden","8","1","10","1","7","10"
"Sweden","9","1","10","9","10","10"
"Sweden","1","1","10","1","10","9"
"Sweden","7","2","10","7","7","10"
"Sweden","7","2","10","3","10","10"
"Sweden","5","3","8","7","7","10"
"Sweden","8","1","10","10","10","10"
"Sweden","8","1","10","9","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","7","4","8","6","8","10"
"Sweden","1","4","10","10","10","10"
"Sweden","9","3","10","10","10","10"
"Sweden","5","4","8","5","8","10"
"Sweden","2","4","9","8","8","9"
"Sweden","4","1","10","8","10","10"
"Sweden","6","4","8","7","7","10"
"Sweden","3","4","8","5","7","9"
"Sweden","8","1","10","10","10","10"
"Sweden","7","1","10","8","9","10"
"Sweden","8","1","10","10","10","10"
"Sweden","8","3","10","8","8","10"
"Sweden","8","4","10","8","10","10"
"Sweden","8","1","10","8","10","10"
"Sweden","6","2","8","8","10","10"
"Sweden","2","1","10","10","10","10"
"Sweden","3","1","10","8","7","10"
"Sweden","5","2","9","8","9","10"
"Sweden","8","2","10","8","10","10"
"Sweden","8","1","10","8","8","10"
"Sweden","7","1","10","8","10","10"
"Sweden","7","3","9","7","8","9"
"Sweden","2","1","10","7","10","10"
"Sweden","6","3","9","8","8","10"
"Sweden","10","2","10","10","10","10"
"Sweden","8","1","10","9","9","10"
"Sweden","8","1","10","7","10","10"
"Sweden","7","1","10","8","10","10"
"Sweden","9","1","10","10","10","10"
"Sweden","7","4","9","5","8","9"
"Sweden","3","1","10","2","9","9"
"Sweden","1","1","10","10","10","10"
"Sweden","9","4","8","7","10","10"
"Sweden","5","1","10","10","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","7","1","10","5","9","9"
"Sweden","9","1","10","10","10","10"
"Sweden","8","1","9","8","8","9"
"Sweden","1","1","10","1","10","10"
"Sweden","6","3","9","9","9","10"
"Sweden","3","4","10","8","10","10"
"Sweden","5","2","9","9","9","10"
"Sweden","10","3","10","10","10","10"
"Sweden","1","1","10","6","9","9"
"Sweden","9","1","8","9","10","10"
"Sweden","10","4","10","10","10","10"
"Sweden","8","1","10","8","10","10"
"Sweden","5","2","8","6","9","9"
"Sweden","2","1","9","2","8","10"
"Sweden","10","1","10","9","10","10"
"Sweden","8","4","10","8","10","10"
"Sweden","6","1","8","10","10","10"
"Sweden","7","1","10","9","8","10"
"Sweden","8","1","10","6","9","10"
"Sweden","8","3","10","6","10","10"
"Sweden","7","2","9","7","9","9"
"Sweden","5","1","10","4","10","10"
"Sweden","8","2","9","8","10","10"
"Sweden","3","2","10","5","10","9"
"Sweden","9","1","10","10","10","10"
"Sweden","9","1","10","9","9","10"
"Sweden","10","1","10","8","10","10"
"Sweden","10","1","10","3","10","10"
"Sweden","8","1","10","9","9","10"
"Sweden","1","1","10","1","7","9"
"Sweden","7","1","10","9","10","10"
"Sweden","8","1","10","9","10","10"
"Sweden","4","1","10","6","10","10"
"Sweden","9","1","10","9","10","10"
"Sweden","8","1","10","10","8","10"
"Sweden","6","1","10","6","10","10"
"Sweden","5","2","9","9","10","10"
"Sweden","8","4","8","8","10","10"
"Sweden","1","4","8","1","7","9"
"Sweden","7","4","10","6","9","10"
"Sweden","10","1","8","5","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","7","1","8","7","8","10"
"Sweden","7","4","10","10","10","9"
"Sweden","9","3","10","10","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","7","1","10","6","10","10"
"Sweden","7","1","10","8","8","10"
"Sweden","7","2","10","9","8","9"
"Sweden","10","2","8","6","9","9"
"Sweden","6","4","9","6","8","9"
"Sweden","6","1","10","9","10","10"
"Sweden","4","1","10","9","10","10"
"Sweden","3","1","10","3","10","10"
"Sweden","5","4","8","6","7","10"
"Sweden","7","4","10","7","10","10"
"Sweden","5","4","10","10","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","8","1","10","8","10","10"
"Sweden","5","1","10","10","10","10"
"Sweden","5","3","10","7","8","10"
"Sweden","10","4","10","9","8","10"
"Sweden","7","3","9","7","10","10"
"Sweden","6","1","10","6","10","10"
"Sweden","1","1","10","5","8","10"
"Sweden","2","1","10","7","10","10"
"Sweden","8","1","10","8","10","10"
"Sweden","7","1","10","8","10","9"
"Sweden","3","1","10","3","10","10"
"Sweden","6","4","10","10","10","10"
"Sweden","8","1","9","8","9","10"
"Sweden","4","1","10","4","10","9"
"Sweden","8","3","10","10","10","10"
"Sweden","8","1","10","8","10","9"
"Sweden","8","1","9","10","9","10"
"Sweden","7","2","8","4","8","10"
"Sweden","3","1","8","6","8","10"
"Sweden","7","1","9","9","8","9"
"Sweden","5","4","8","5","7","9"
"Sweden","8","2","9","9","7","9"
"Sweden","8","1","10","8","10","10"
"Sweden","9","4","8","8","10","10"
"Sweden","5","1","10","10","10","10"
"Sweden","9","1","10","9","9","10"
"Sweden","1","1","10","1","10","9"
"Sweden","8","2","9","8","7","9"
"Sweden","10","1","10","10","10","10"
"Sweden","2","1","10","2","10","10"
"Sweden","7","2","10","9","9","10"
"Sweden","3","2","8","3","8","10"
"Sweden","7","1","10","7","10","10"
"Sweden","10","1","10","8","10","10"
"Sweden","6","4","8","8","9","10"
"Sweden","3","1","10","6","10","10"
"Sweden","8","2","10","10","10","10"
"Sweden","1","1","10","2","10","10"
"Sweden","7","4","8","6","7","9"
"Sweden","10","1","10","6","10","10"
"Sweden","4","1","10","2","9","9"
"Sweden","8","4","8","9","8","9"
"Sweden","3","1","10","5","10","10"
"Sweden","6","1","10","8","7","10"
"Sweden","6","4","8","6","7","10"
"Sweden","9","2","9","7","9","10"
"Sweden","5","4","8","7","7","9"
"Sweden","1","1","8","6","8","9"
"Sweden","10","1","10","9","10","10"
"Sweden","2","2","8","3","9","10"
"Sweden","10","1","10","5","10","10"
"Sweden","7","1","10","7","10","10"
"Sweden","7","2","8","8","7","9"
"Sweden","2","1","10","8","10","10"
"Sweden","6","4","8","6","7","9"
"Sweden","10","2","8","3","7","10"
"Sweden","7","4","10","3","9","10"
"Sweden","8","3","8","9","8","9"
"Sweden","9","1","10","10","10","10"
"Sweden","7","1","10","9","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","1","1","10","1","10","10"
"Sweden","6","4","8","8","10","9"
"Sweden","10","1","10","5","10","10"
"Sweden","8","1","10","10","9","10"
"Sweden","3","1","8","3","7","9"
"Sweden","7","1","10","7","7","9"
"Sweden","10","1","10","10","10","10"
"Sweden","10","2","10","10","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","7","1","10","8","10","10"
"Sweden","7","1","10","4","10","10"
"Sweden","9","1","10","10","10","10"
"Sweden","9","1","10","10","10","9"
"Sweden","5","1","8","10","8","9"
"Sweden","1","3","10","1","10","10"
"Sweden","1","1","10","1","10","10"
"Sweden","8","1","10","8","10","10"
"Sweden","7","2","10","5","8","10"
"Sweden","4","1","10","4","9","10"
"Sweden","3","1","10","8","9","10"
"Sweden","9","1","10","10","10","10"
"Sweden","9","2","10","8","9","10"
"Sweden","7","4","10","9","10","10"
"Sweden","7","1","8","5","7","9"
"Sweden","7","4","9","7","8","10"
"Sweden","7","1","10","7","10","10"
"Sweden","4","1","10","6","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","3","1","10","1","10","10"
"Sweden","5","1","10","10","10","10"
"Sweden","4","1","10","8","10","10"
"Sweden","5","3","8","4","7","9"
"Sweden","9","1","10","10","10","10"
"Sweden","8","1","10","10","10","10"
"Sweden","9","1","9","9","9","9"
"Sweden","2","2","10","9","10","10"
"Sweden","10","4","10","10","10","10"
"Sweden","8","1","10","8","10","10"
"Sweden","8","1","10","10","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","7","1","10","8","10","10"
"Sweden","8","3","9","9","8","9"
"Sweden","10","3","10","10","10","10"
"Sweden","9","1","10","10","10","10"
"Sweden","2","1","10","3","10","10"
"Sweden","7","1","10","8","10","10"
"Sweden","3","1","10","2","10","10"
"Sweden","4","3","10","5","10","10"
"Sweden","8","1","10","8","10","10"
"Sweden","7","1","10","4","9","10"
"Sweden","10","1","10","10","10","10"
"Sweden","7","1","10","5","10","10"
"Sweden","8","2","10","7","10","10"
"Sweden","10","1","10","7","10","10"
"Sweden","10","1","10","7","10","10"
"Sweden","8","1","10","10","10","10"
"Sweden","1","1","10","1","10","10"
"Sweden","9","1","10","3","10","9"
"Sweden","8","1","10","9","10","10"
"Sweden","8","1","10","10","10","10"
"Sweden","7","1","10","7","10","10"
"Sweden","10","1","10","10","10","10"
"Sweden","6","1","10","6","10","10"
"Sweden","6","1","10","7","10","10"
"Sweden","5","4","10","8","7","10"
"Sweden","7","3","9","4","8","9"
"Sweden","8","1","10","10","9","10"
"Sweden","7","4","10","10","10","9"
"Sweden","8","1","10","8","10","10"
"Sweden","9","4","10","10","10","10"
"Sweden","8","1","10","10","10","10"
"United Kingdom","9","6","10","6","8","9"
"United Kingdom","6","3","9","6","8","9"
"United Kingdom","7","3","10","7","10","10"
"United Kingdom","7","7","8","5","10","10"
"United Kingdom","4","7","10","6","8","10"
"United Kingdom","6","1","10","7","10","10"
"United Kingdom","3","6","9","3","5","10"
"United Kingdom","4","2","5","3","7","8"
"United Kingdom","5","5","8","5","8","7"
"United Kingdom","4","4","8","6","8","9"
"United Kingdom","7","5","10","6","8","10"
"United Kingdom","3","1","8","6","10","10"
"United Kingdom","1","3","10","7","9","10"
"United Kingdom","7","1","10","4","10","10"
"United Kingdom","10","1","10","10","10","10"
"United Kingdom","8","5","10","10","10","10"
"United Kingdom","4","1","10","6","7","10"
"United Kingdom","7","2","9","6","9","3"
"United Kingdom","9","7","10","8","9","10"
"United Kingdom","5","2","5","2","5","9"
"United Kingdom","6","3","7","2","6","8"
"United Kingdom","5","5","9","5","8","10"
"United Kingdom","8","6","8","9","2","7"
"United Kingdom","9","1","10","9","10","10"
"United Kingdom","8","1","10","8","10","10"
"United Kingdom","1","5","10","1","5","10"
"United Kingdom","1","1","10","8","10","10"
"United Kingdom","5","1","10","8","3","10"
"United Kingdom","5","5","9","6","7","10"
"United Kingdom","6","2","8","8","9","9"
"United Kingdom","5","3","10","7","8","9"
"United Kingdom","8","8","8","5","8","10"
"United Kingdom","8","6","9","7","8","9"
"United Kingdom","8","5","8","9","10","10"
"United Kingdom","7","5","10","8","10","10"
"United Kingdom","5","1","5","7","6","10"
"United Kingdom","9","4","10","8","7","10"
"United Kingdom","4","4","7","3","8","5"
"United Kingdom","7","2","9","3","6","10"
"United Kingdom","5","5","6","4","6","10"
"United Kingdom","5","5","8","5","5","9"
"United Kingdom","2","5","10","5","5","10"
"United Kingdom","4","4","4","10","7","10"
"United Kingdom","7","1","10","10","7","10"
"United Kingdom","5","1","9","5","9","10"
"United Kingdom","10","1","9","10","1","10"
"United Kingdom","8","3","5","5","5","10"
"United Kingdom","6","4","10","4","5","8"
"United Kingdom","5","4","10","4","5","10"
"United Kingdom","7","5","9","9","5","9"
"United Kingdom","10","1","10","10","7","10"
"United Kingdom","7","2","9","9","8","10"
"United Kingdom","4","1","10","7","10","10"
"United Kingdom","5","2","8","2","5","10"
"United Kingdom","5","1","10","2","7","10"
"United Kingdom","8","5","8","9","8","9"
"United Kingdom","5","6","7","5","5","8"
"United Kingdom","6","5","6","4","6","10"
"United Kingdom","7","2","10","8","10","10"
"United Kingdom","4","5","9","8","4","9"
"United Kingdom","6","3","8","5","4","7"
"United Kingdom","10","1","10","10","10","10"
"United Kingdom","7","5","5","5","5","8"
"United Kingdom","6","6","7","8","6","9"
"United Kingdom","7","5","9","7","10","10"
"United Kingdom","5","7","4","5","7","10"
"United Kingdom","4","2","10","9","7","10"
"United Kingdom","3","3","8","2","2","10"
"United Kingdom","10","7","10","3","10","10"
"United Kingdom","4","2","10","8","8","10"
"United Kingdom","5","7","9","4","6","10"
"United Kingdom","8","3","10","10","10","10"
"United Kingdom","7","1","10","8","10","10"
"United Kingdom","6","1","10","1","10","5"
"United Kingdom","10","1","10","10","10","10"
"United Kingdom","5","2","9","9","6","10"
"United Kingdom","10","2","10","9","9","10"
"United Kingdom","8","1","10","8","10","10"
"United Kingdom","10","1","10","5","7","10"
"United Kingdom","1","1","10","5","5","10"
"United Kingdom","1","1","10","1","8","10"
"United Kingdom","5","5","10","10","10","10"
"United Kingdom","5","1","8","8","3","10"
"United Kingdom","4","5","10","9","6","9"
"United Kingdom","5","5","9","2","3","10"
"United Kingdom","5","5","5","5","5","5"
"United Kingdom","10","1","10","10","10","10"
"United Kingdom","5","3","3","7","10","10"
"United Kingdom","2","5","6","5","9","10"
"United Kingdom","2","8","10","8","9","10"
"United Kingdom","10","1","10","6","10","10"
"United Kingdom","7","1","10","7","8","10"
"United Kingdom","3","3","7","5","6","10"
"United Kingdom","7","5","10","9","10","10"
"United Kingdom","6","3","7","4","8","10"
"United Kingdom","2","10","1","1","1","1"
"United Kingdom","7","4","8","5","1","10"
"United Kingdom","8","1","10","7","10","10"
"United Kingdom","8","5","9","8","10","9"
"United Kingdom","4","6","5","6","6","8"
"United Kingdom","1","1","10","1","10","8"
"United Kingdom","3","1","10","5","10","10"
"United Kingdom","5","4","6","7","5","4"
"United Kingdom","4","3","10","6","6","10"
"United Kingdom","10","2","10","10","10","10"
"United Kingdom","7","5","7","7","5","3"
"United Kingdom","10","1","10","10","1","10"
"United Kingdom","6","1","10","9","10","10"
"United Kingdom","4","4","5","5","6","9"
"United Kingdom","1","1","5","5","5","10"
"United Kingdom","1","1","6","10","10","10"
"United Kingdom","5","3","10","8","6","8"
"United Kingdom","6","1","9","9","8","10"
"United Kingdom","10","1","10","10","5","10"
"United Kingdom","10","10","8","8","8","8"
"United Kingdom","1","10","1","1","1","10"
"United Kingdom","10","6","10","10","10","10"
"United Kingdom","6","10","7","10","7","10"
"United Kingdom","8","1","10","1","7","10"
"United Kingdom","5","1","10","10","3","10"
"United Kingdom","10","10","10","7","7","10"
"United Kingdom","5","5","10","6","5","10"
"United Kingdom","10","4","9","7","8","10"
"United Kingdom","9","3","3","9","9","8"
"United Kingdom","6","7","9","6","7","7"
"United Kingdom","8","4","10","7","8","5"
"United Kingdom","8","7","9","4","8","8"
"United Kingdom","8","4","7","10","9","10"
"United Kingdom","10","1","10","5","10","10"
"United Kingdom","10","1","10","10","10","10"
"United Kingdom","7","2","9","6","8","10"
"United Kingdom","5","5","9","7","7","10"
"United Kingdom","5","2","2","7","8","10"
"United Kingdom","7","1","10","9","9","10"
"United Kingdom","1","1","8","8","9","8"
"United Kingdom","6","4","9","2","5","9"
"United Kingdom","7","2","9","4","5","10"
"United Kingdom","10","1","4","8","10","10"
"United Kingdom","8","3","9","9","9","8"
"United Kingdom","2","3","5","5","6","10"
"United Kingdom","6","5","8","3","7","10"
"United Kingdom","8","2","9","10","10","10"
"United Kingdom","6","1","9","8","2","9"
"United Kingdom","8","3","8","7","6","8"
